,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4093,0.2564102564102564,0.34375,0.5,0.396158999553372,0.12012878871988454,0.7387387387387387,0.5701288855193328,0.004329004329004329,0.011111111111111112,0.0,0.010416666666666666,0.0,0.0,0.0,0.3333333333333333,0.7363636363636363,0.5394086401027783,0.5511363636363636
4094,0.2564102564102564,0.34375,0.5,0.396158999553372,0.12190518485622294,0.7387387387387387,0.5765731614859743,0.004329004329004329,0.011111111111111112,0.0,0.010416666666666666,0.0,0.0,0.0,0.3333333333333333,0.7363636363636363,0.47536919968926095,0.4715909090909091
4095,0.2564102564102564,0.34375,0.5,0.396158999553372,0.12656822471411125,0.7387387387387387,0.6823351023502654,0.004329004329004329,0.011111111111111112,0.0,0.010416666666666666,0.0,0.0,0.0,0.3333333333333333,0.7363636363636363,0.6034480805162958,0.9659090909090909
4096,0.2564102564102564,0.34375,0.5,0.39839213934792317,0.11335627845009437,0.7387387387387387,0.4791508718726308,0.01948051948051948,0.011111111111111112,0.0,0.010416666666666666,0.0,0.0,0.9538002980625931,0.3333333333333333,0.7363636363636363,0.48275836589082066,0.7926136363636364
4101,0.2564102564102564,0.34375,0.5,0.4006252791424743,0.11224603086488287,0.7387387387387387,0.3889310083396513,0.032467532467532464,0.011111111111111112,0.0,0.010416666666666666,0.0,0.0,0.9761549925484352,0.3333333333333333,0.7363636363636363,0.172413385425313,0.5170454545454546
4102,0.2564102564102564,0.34375,0.5,0.4006252791424743,0.11346730320861552,0.7387387387387387,0.55420773313116,0.032467532467532464,0.011111111111111112,0.0,0.010416666666666666,0.0,0.0,0.9761549925484352,0.3333333333333333,0.7363636363636363,0.2834479228807502,0.5568181818181818
4104,0.2564102564102564,0.34375,0.5,0.4006252791424743,0.11502164982791162,0.7387387387387387,0.6626231993934799,0.032467532467532464,0.011111111111111112,0.0,0.010416666666666666,0.0,0.0,0.9761549925484352,0.3333333333333333,0.7363636363636363,0.2458124363608061,0.05113636363636364
4113,0.2564102564102564,0.40625,0.875,0.39928539526574364,0.11135783279671367,0.7117117117117117,0.4920394238059136,0.01948051948051948,0.011111111111111112,0.0,0.010416666666666666,0.0,0.0,0.9855936413313463,0.3333333333333333,0.7090909090909091,0.3645317066658654,0.4147727272727273
4117,0.2564102564102564,0.46875,0.5,0.3854399285395266,0.11124680803819252,0.7747747747747747,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7727272727272727,0.2586203244435096,0.8806818181818182
4118,0.2564102564102564,0.46875,0.5,0.3854399285395266,0.11124680803819252,0.7747747747747747,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7727272727272727,0.3251228202575469,0.48863636363636365
4119,0.2564102564102564,0.46875,0.5,0.3885663242518982,0.11269012989896747,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7727272727272727,0.14630499817980205,0.05397727272727273
4120,0.2564102564102564,0.46875,0.5,0.3885663242518982,0.11269012989896747,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7727272727272727,0.2857139338492285,0.26420454545454547
4121,0.2564102564102564,0.46875,0.5,0.3885663242518982,0.11269012989896747,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7727272727272727,0.29507354437120414,0.48295454545454547
4122,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.35221642966326583,0.9090909090909091
4123,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.3098518767743235,0.8778409090909091
4124,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.31773365405598725,0.9943181818181818
4125,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.41896523101735517,0.12215909090909091
4126,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.1773394962263528,0.3210227272727273
4127,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.21921143803519116,0.1875
4128,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.4384233686814624,0.35795454545454547
4129,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.20689616103259165,0.6335227272727273
4130,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.4039405930741838,0.09943181818181818
4131,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.1625611638232334,0.09943181818181818
4132,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.2747533373169149,0.36363636363636365
4133,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.6527091885266939,0.3977272727272727
4135,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.48275836589082066,0.5767045454545454
4136,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.41330020359615943,0.048295454545454544
4137,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.3211819316167151,0.23863636363636365
4138,0.2564102564102564,0.46875,0.5,0.39839213934792317,0.12501387809481515,0.7747747747747747,0.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.7727272727272727,0.1906399953891603,0.4090909090909091
4155,0.2564102564102564,0.84375,1.0,0.3841000446627959,0.0012212723437326524,0.963963963963964,0.0,0.004329004329004329,0.0,0.016666666666666666,0.010416666666666666,0.8250950570342205,0.1620879120879121,0.9587680079483358,1.0,0.9636363636363636,4.433499720935823e-06,0.16193181818181818
4158,0.28205128205128205,0.0,1.0,0.24564537740062528,0.12334850671699789,0.7927927927927928,0.24260803639120546,0.004329004329004329,0.0,0.0,0.010416666666666666,0.0,0.0,0.9577744659711873,1.0,0.7909090909090909,0.5172411414980993,0.4090909090909091
4159,0.28205128205128205,0.0,1.0,0.24832514515408666,0.11157988231375597,0.7927927927927928,0.7350265352539803,0.004329004329004329,0.0,0.0,0.010416666666666666,0.0,0.0,0.9542970690511674,1.0,0.7909090909090909,0.5500672660429882,0.4715909090909091
4162,0.28205128205128205,0.0,1.0,0.2523447967842787,0.16687021205728877,0.7927927927927928,0.7808946171341926,0.021645021645021644,0.0,0.0,0.010416666666666666,0.0,0.0,0.9592647789369101,1.0,0.7909090909090909,0.37684698366846486,0.022727272727272728
4168,0.28205128205128205,0.03125,0.125,0.24877177311299686,0.0014433218607749528,0.02702702702702703,0.0,0.004329004329004329,0.011111111111111112,0.0,0.010416666666666666,0.5095057034220533,0.6144688644688645,0.9433681073025335,0.0,0.01818181818181818,0.800492512557888,0.1903409090909091
4201,0.28205128205128205,0.21875,0.5,0.22778025904421617,0.003663817031197957,0.14414414414414414,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.13636363636363635,0.24384199204039017,0.7613636363636364
4202,0.28205128205128205,0.21875,0.5,0.2300133988387673,0.0023315199289441545,0.14414414414414414,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.13636363636363635,0.17980255162687273,0.9289772727272727
4203,0.28205128205128205,0.21875,0.5,0.2300133988387673,0.0023315199289441545,0.14414414414414414,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.13636363636363635,0.1773394962263528,0.8465909090909091
4204,0.28205128205128205,0.21875,0.5,0.23760607414024118,0.005662262684578661,0.14414414414414414,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.13636363636363635,0.3098518767743235,0.3068181818181818
4205,0.28205128205128205,0.21875,0.875,0.24162572577043323,0.006883535028311313,0.14414414414414414,0.0,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.13636363636363635,0.9113300055812835,0.9914772727272727
4206,0.28205128205128205,0.21875,0.5,0.24341223760607414,0.005662262684578661,0.14414414414414414,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.13636363636363635,0.27093560144610906,0.9573863636363636
4207,0.28205128205128205,0.21875,0.5,0.251004912907548,0.005884312201620961,0.14414414414414414,0.0,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.9289617486338798,0.3333333333333333,0.13636363636363635,0.33743809726014645,0.6676136363636364
4208,0.28205128205128205,0.21875,0.5,0.251004912907548,0.005884312201620961,0.14414414414414414,0.0,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.9289617486338798,0.3333333333333333,0.13636363636363635,0.20935921643311153,0.8664772727272727
4209,0.28205128205128205,0.21875,0.5,0.251004912907548,0.005884312201620961,0.14414414414414414,0.0,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.9289617486338798,0.3333333333333333,0.13636363636363635,0.4182263143971992,0.045454545454545456
4210,0.28205128205128205,0.21875,0.5,0.251004912907548,0.005884312201620961,0.14414414414414414,0.0,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.9289617486338798,0.3333333333333333,0.13636363636363635,0.5394086401027783,0.6420454545454546
4212,0.28205128205128205,0.21875,0.5,0.25145154086645827,0.001110247585211502,0.14414414414414414,0.0,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.13636363636363635,0.35714254046430566,0.8806818181818182
4213,0.28205128205128205,0.21875,0.875,0.25145154086645827,0.003996891306761408,0.14414414414414414,0.0,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.13636363636363635,0.44950711798380194,0.2727272727272727
4214,0.28205128205128205,0.21875,0.875,0.2518981688253685,0.0033307427556345066,0.14414414414414414,0.0,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.13636363636363635,0.2660094906450693,0.39204545454545453
4215,0.28205128205128205,0.21875,0.875,0.2518981688253685,0.0033307427556345066,0.14414414414414414,0.0,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.13636363636363635,0.2931031000507882,0.8579545454545454
4216,0.28205128205128205,0.21875,0.875,0.2518981688253685,0.0033307427556345066,0.14414414414414414,0.0,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.9592647789369101,0.3333333333333333,0.13636363636363635,0.25960554660371754,0.6107954545454546
4217,0.28205128205128205,0.21875,0.875,0.2518981688253685,0.0034417675141556565,0.14414414414414414,0.0,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.13636363636363635,0.24384199204039017,0.6335227272727273
4220,0.28205128205128205,0.21875,0.5,0.2518981688253685,0.007882757855001666,0.14414414414414414,0.0,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.9170392449080974,0.3333333333333333,0.13636363636363635,0.5049258644954997,0.028409090909090908
4223,0.28205128205128205,0.25,0.5,0.2286735149620366,0.0034417675141556565,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9637357178340785,0.3333333333333333,0.17272727272727273,0.923645282583883,0.8522727272727273
4225,0.28205128205128205,0.25,0.5,0.2286735149620366,0.004107916065282558,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9741679085941382,0.3333333333333333,0.20909090909090908,0.27093560144610906,0.15056818181818182
4226,0.28205128205128205,0.25,0.5,0.2286735149620366,0.004107916065282558,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9741679085941382,0.3333333333333333,0.20909090909090908,0.30467946043323174,0.7897727272727273
4227,0.28205128205128205,0.25,0.5,0.2286735149620366,0.004107916065282558,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9741679085941382,0.3333333333333333,0.20909090909090908,0.31034448785442753,0.8892045454545454
4228,0.28205128205128205,0.25,0.5,0.2286735149620366,0.004107916065282558,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9741679085941382,0.3333333333333333,0.20909090909090908,0.18103407932713267,0.7017045454545454
4229,0.28205128205128205,0.25,0.5,0.2286735149620366,0.004107916065282558,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9741679085941382,0.3333333333333333,0.20909090909090908,0.20443310563207173,0.3664772727272727
4230,0.28205128205128205,0.25,0.5,0.2286735149620366,0.004107916065282558,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9741679085941382,0.3333333333333333,0.20909090909090908,0.18669910674832846,0.011363636363636364
4231,0.28205128205128205,0.25,0.5,0.2286735149620366,0.004107916065282558,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9741679085941382,0.3333333333333333,0.20909090909090908,0.3128075432549474,0.9289772727272727
4233,0.28205128205128205,0.25,0.5,0.2286735149620366,0.004107916065282558,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9741679085941382,0.3333333333333333,0.20909090909090908,0.3152705986554673,0.7159090909090909
4234,0.28205128205128205,0.25,0.5,0.2286735149620366,0.004107916065282558,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9741679085941382,0.3333333333333333,0.20909090909090908,0.2955661554513081,0.5170454545454546
4235,0.28205128205128205,0.25,0.5,0.2286735149620366,0.004107916065282558,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9741679085941382,0.3333333333333333,0.20909090909090908,0.19211782862947224,0.5539772727272727
4236,0.28205128205128205,0.25,0.5,0.2286735149620366,0.004107916065282558,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9741679085941382,0.3333333333333333,0.20909090909090908,0.29507354437120414,0.75
4237,0.28205128205128205,0.25,0.5,0.2286735149620366,0.004107916065282558,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9741679085941382,0.3333333333333333,0.20909090909090908,0.3152705986554673,0.9659090909090909
4239,0.28205128205128205,0.25,0.5,0.22956677087985708,0.004329965582324858,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9538002980625931,0.3333333333333333,0.20909090909090908,0.19088630092921227,0.8267045454545454
4240,0.28205128205128205,0.25,0.5,0.22956677087985708,0.004329965582324858,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9538002980625931,0.3333333333333333,0.20909090909090908,0.2032015779318118,0.4630681818181818
4242,0.28205128205128205,0.25,0.5,0.23179991067440822,0.0006661485511269013,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9453551912568307,0.3333333333333333,0.17272727272727273,0.6379308561235745,0.4460227272727273
4256,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.3152705986554673,0.7528409090909091
4257,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.2746301845468889,0.7244318181818182
4258,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.22906365963727077,0.6931818181818182
4259,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.31034448785442753,0.2897727272727273
4260,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.3532016518234738,0.6335227272727273
4261,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.4458125348830221,0.7698863636363636
4262,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.3827583166297126,0.3977272727272727
4263,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.3423642080611862,0.3664772727272727
4264,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.4280785359992788,0.011363636363636364
4265,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.32758587565806685,0.4772727272727273
4266,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.23325085381815458,0.9602272727272727
4267,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.2536942136424698,0.17329545454545456
4268,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.4605908672861415,0.24431818181818182
4269,0.28205128205128205,0.25,0.5,0.23269316659222866,0.002109470411901854,0.18018018018018017,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.17272727272727273,0.23891588123935037,0.24431818181818182
4272,0.28205128205128205,0.25,0.5,0.2349263063867798,0.003552792272676807,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.20909090909090908,0.9125713855031455,0.8267045454545454
4273,0.28205128205128205,0.25,0.5,0.2349263063867798,0.003552792272676807,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.20909090909090908,0.8694580637724452,0.7926136363636364
4274,0.28205128205128205,0.25,0.5,0.23581956230460027,0.0033307427556345066,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.20909090909090908,0.3100981823143755,0.38636363636363635
4275,0.28205128205128205,0.25,0.5,0.23581956230460027,0.0033307427556345066,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.20909090909090908,0.30738882137380363,0.9772727272727273
4276,0.28205128205128205,0.25,0.5,0.23581956230460027,0.0033307427556345066,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.20909090909090908,0.18620649566822448,0.19602272727272727
4277,0.28205128205128205,0.25,0.5,0.23581956230460027,0.0033307427556345066,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.20909090909090908,0.23103410395768667,0.24431818181818182
4278,0.28205128205128205,0.25,0.5,0.23581956230460027,0.0033307427556345066,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.20909090909090908,0.36009820694492956,0.7215909090909091
4279,0.28205128205128205,0.25,0.5,0.23581956230460027,0.0033307427556345066,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9587680079483358,0.3333333333333333,0.20909090909090908,0.2758617122471489,0.9659090909090909
4280,0.28205128205128205,0.25,0.5,0.23715944618133095,0.001110247585211502,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9637357178340785,0.3333333333333333,0.20909090909090908,0.4185346889333443,0.3494318181818182
4281,0.28205128205128205,0.25,0.5,0.23715944618133095,0.001110247585211502,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9637357178340785,0.3333333333333333,0.20909090909090908,0.22413754883623097,0.1534090909090909
4282,0.28205128205128205,0.25,0.5,0.23715944618133095,0.001110247585211502,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9637357178340785,0.3333333333333333,0.20909090909090908,0.272906045766525,0.40625
4284,0.28205128205128205,0.25,0.5,0.23715944618133095,0.001110247585211502,0.21621621621621623,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.9637357178340785,0.3333333333333333,0.20909090909090908,0.23152671503779065,0.6818181818181818
4285,0.28205128205128205,0.25,0.5,0.23715944618133095,0.002664594204507605,0.21621621621621623,0.0,0.02813852813852814,0.0,0.0,0.0,0.0,0.0,0.9642324888226528,0.3333333333333333,0.20909090909090908,0.35221642966326583,0.3494318181818182
4286,0.28205128205128205,0.25,0.5,0.23715944618133095,0.002664594204507605,0.21621621621621623,0.0,0.02813852813852814,0.0,0.0,0.0,0.0,0.0,0.9642324888226528,0.3333333333333333,0.20909090909090908,0.31773365405598725,0.8551136363636364
4287,0.28205128205128205,0.25,0.5,0.23715944618133095,0.002664594204507605,0.21621621621621623,0.0,0.02813852813852814,0.0,0.0,0.0,0.0,0.0,0.9642324888226528,0.3333333333333333,0.20909090909090908,0.34285681914129024,0.8267045454545454
4288,0.28205128205128205,0.25,0.5,0.23715944618133095,0.002664594204507605,0.21621621621621623,0.0,0.02813852813852814,0.0,0.0,0.0,0.0,0.0,0.9642324888226528,0.3333333333333333,0.20909090909090908,0.35467948506378577,0.13352272727272727
4291,0.28205128205128205,0.25,0.5,0.23715944618133095,0.002664594204507605,0.21621621621621623,0.0,0.02813852813852814,0.0,0.0,0.0,0.0,0.0,0.9642324888226528,0.3333333333333333,0.20909090909090908,0.372906095027633,0.21306818181818182
4292,0.28205128205128205,0.25,0.5,0.23849933005806165,0.0007771733096480515,0.18018018018018017,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.9413810233482365,0.3333333333333333,0.17272727272727273,0.9852216675968806,0.35795454545454547
4295,0.28205128205128205,0.25,0.5,0.23849933005806165,0.001110247585211502,0.18018018018018017,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.9478390461997019,0.3333333333333333,0.17272727272727273,0.6871919641339724,0.8096590909090909
4296,0.28205128205128205,0.25,0.5,0.23849933005806165,0.001110247585211502,0.18018018018018017,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.9478390461997019,0.3333333333333333,0.17272727272727273,0.6650244655292934,0.4772727272727273
4297,0.28205128205128205,0.25,0.5,0.23983921393479232,0.002553569445986455,0.18018018018018017,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.17272727272727273,0.09536901249705049,0.15056818181818182
4298,0.28205128205128205,0.25,0.5,0.23983921393479232,0.002553569445986455,0.18018018018018017,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.17272727272727273,0.45566475648510174,0.9204545454545454
4299,0.28205128205128205,0.25,0.5,0.23983921393479232,0.002553569445986455,0.18018018018018017,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.9438648782911078,0.3333333333333333,0.17272727272727273,0.4704430888882211,0.6136363636363636
4300,0.28205128205128205,0.25,0.5,0.23983921393479232,0.002997668480071056,0.21621621621621623,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.3333333333333333,0.20909090909090908,0.21435921889616694,0.42045454545454547
4301,0.28205128205128205,0.25,0.5,0.23983921393479232,0.002997668480071056,0.21621621621621623,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.3333333333333333,0.20909090909090908,0.23891588123935037,0.9375
4302,0.28205128205128205,0.25,0.5,0.23983921393479232,0.002997668480071056,0.21621621621621623,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.3333333333333333,0.20909090909090908,0.33743809726014645,0.8863636363636364
4303,0.28205128205128205,0.25,0.5,0.23983921393479232,0.002997668480071056,0.21621621621621623,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,0.3333333333333333,0.20909090909090908,0.2758617122471489,0.21022727272727273
